image_id,image_filename,reviewed,needs_review,caption_quality,specificity,cultural_entity_missed,template_bias,object_hallucination,wrong_object_or_action,language_issue,expected_cultural_terms,predicted_cultural_terms,explanation,updated_at
5058,00000005058.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường; bỏ sót/giảm nhẹ các chi tiết bộ, phố, chụp, buổi và đêm; l",2026-06-06T21:37:41+00:00
5060,00000005060.jpg,True,False,correct,generic,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết tủ, kính, gần, mặt và bảo_tàng;",2026-06-06T21:37:55+00:00
5072,00000005072.jpg,True,False,partial,specific,True,False,False,False,False,cờ;nón_lá,,"ViG mô tả đúng một số chi tiết như đường; bỏ sót cultural term cờ; bỏ sót/giảm nhẹ các chi tiết bộ, nhóm, lá, cờ và ngôi; lệch sang các chi tiết di_chuyển.",2026-06-06T20:18:55+00:00
5079,00000005079.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hai, ngôi và nhà; bỏ sót/giảm nhẹ các chi tiết tạo_dáng, chụp, lan_can, lợp và mái.",2026-06-06T21:38:07+00:00
5125,00000005125.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như tranh và tường; bỏ sót/giảm nhẹ các chi tiết vẽ, nhóm, thực_hiện và một_vài; lệch sang các chi tiết mặc, áo và trắng.",2026-06-06T21:38:17+00:00
5126,00000005126.jpg,True,False,partial,unsure,False,True,False,True,True,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tượng, trưng_bày, bảo_tàng, căn và phòng.",2026-06-06T21:38:32+00:00
5137,00000005137.jpg,True,False,correct,specific,False,False,False,False,False,áo_dài,áo_dài,"ViG mô tả đúng cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết xanh, tay, cành, hoa và cầm.",2026-06-06T20:19:02+00:00
5142,00000005142.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết kệ, hàng, sản_phẩm, gói và chất;",2026-06-06T21:38:41+00:00
5151,00000005151.jpg,True,False,correct,specific,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ; bỏ sót/giảm nhẹ các chi tiết tay, sắp_xếp, hàng_hoá, nhân_viên và siêu_thị;",2026-06-06T21:38:50+00:00
5154,00000005154.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ và hàng; bỏ sót/giảm nhẹ các chi tiết đĩa, chuối, nải, đen và đựng;",2026-06-06T21:39:04+00:00
5160,00000005160.jpeg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết điện_thoại, hai, vàng, trái và thì; lệch sang các chi tiết tranh, tủ và kính.",2026-06-06T21:39:11+00:00
5168,00000005168.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như quầy, hàng, mặc và áo; bỏ sót/giảm nhẹ các chi tiết đồ_ăn, bán, đường, một_vài và mở;",2026-06-06T21:39:21+00:00
5170,00000005170.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết mua, hàng, khách, đám và đông.",2026-06-06T21:39:27+00:00
5174,00000005174.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như bàn; bỏ sót/giảm nhẹ các chi tiết căn, phòng, họp, micro và đặt.",2026-06-06T21:39:33+00:00
5193,00000005193.jpg,True,False,wrong,generic,True,True,True,True,False,chợ,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết khu, chợ, thang_cuốn và thang; lệch sang các chi tiết một_vài, khu_vực và thanh_toán.",2026-06-06T20:19:16+00:00
5197,00000005197.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ; bỏ sót/giảm nhẹ các chi tiết tay, sản_phẩm, cầm, sắp_xếp và hàng_hoá;",2026-06-06T21:39:41+00:00
5206,00000005206.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như căn, phòng và trưng_bày; bỏ sót/giảm nhẹ các chi tiết tượng, nhóm, tham_quan, một_vài và chú_ý.",2026-06-06T21:39:48+00:00
5230,00000005230.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết mặc, áo, một_vài, mua_sắm và xe.",2026-06-06T21:39:53+00:00
5237,00000005237.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như bảng_hiệu; bỏ sót/giảm nhẹ các chi tiết quán, thang, sữa, chữa và khu_vực.",2026-06-06T21:39:59+00:00
5240,00000005240.jpeg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết chế_biến, thức_ăn, nam, thanh_niên và quầy; lệch sang các chi tiết mặc, áo, đen và bàn.",2026-06-06T21:40:07+00:00
5295,00000005295.jpg,True,False,wrong,unsure,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đôi, cánh, đồng, bạn và trẻ; lệch sang các chi tiết hai, bãi và cỏ.",2026-06-06T21:40:16+00:00
5345,00000005345.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ và hàng; bỏ sót/giảm nhẹ các chi tiết tay, cạnh, áo, xanh và xe.",2026-06-06T21:40:21+00:00
5349,00000005349.jpg,True,False,partial,generic,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tấm, bia, dòng, chữ và đỏ;",2026-06-06T21:40:37+00:00
5377,00000005377.jpg,True,False,partial,generic,True,True,False,False,False,nón_lá;ghe,,"ViG mô tả đúng một số chi tiết như thuyền; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết chèo, sông, đội, nón và lá.",2026-06-06T20:19:36+00:00
5379,00000005379.jpg,True,False,wrong,unsure,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường và ô_tô; bỏ sót/giảm nhẹ các chi tiết trắng, xe_hơi, di_chuyển, lưu_thông và chạy; lệch sang các chi tiết đỗ.",2026-06-06T21:40:46+00:00
5382,00000005382.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tay, điện_thoại, cầm, tấm và bảng; lệch sang các chi tiết kệ và hàng.",2026-06-06T21:41:01+00:00
5390,00000005390.jpg,True,False,partial,generic,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết hàng, quầy, mặc, váy và tím; lệch sang các chi tiết mặt_hàng, đồ, trang_trí, bày_bán và cửa_hàng.",2026-06-06T21:41:17+00:00
5391,00000005391.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như quần_áo và cửa_hàng; bỏ sót/giảm nhẹ các chi tiết lựa_chọn, sạp, hàng, đàn_ông_đội và mũ_bảo_hiểm;",2026-06-06T21:41:25+00:00
5395,00000005395.jpg,True,False,partial,generic,False,False,True,True,False,nón_lá,nón_lá,"ViG mô tả đúng cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết tượng, chân, mặc, áo và xanh; lệch sang các chi tiết bãi và cỏ.",2026-06-06T20:19:59+00:00
5397,00000005397.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết chen_chúc, cửa_hàng, mua, hàng và mọi.",2026-06-06T21:41:35+00:00
5504,00000005504.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như hai; bỏ sót/giảm nhẹ các chi tiết quảng_cáo, chụp, ngôi, nhà và sông; lệch sang các chi tiết bàn.",2026-06-06T21:41:43+00:00
5509,00000005509.jpg,True,False,partial,generic,True,True,False,False,False,xuồng;áo_dài,,"ViG mô tả đúng một số chi tiết như cặp và đôi; bỏ sót cultural term xuồng và áo_dài; bỏ sót/giảm nhẹ các chi tiết nhau, xuồng, mặc, cạnh và âu_yếm; lệch sang các chi tiết sông.",2026-06-06T20:20:13+00:00
5546,00000005546.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG mô tả đúng một số chi tiết như tấm; bỏ sót/giảm nhẹ các chi tiết bản_đồ, xanh, chụp, biểu_tượng và trắng; lệch sang các chi tiết biển và quảng_cáo.",2026-06-06T21:41:54+00:00
5577,00000005577.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như thuyền và di_chuyển; bỏ sót/giảm nhẹ các chi tiết nhóm, sông và bằng; lệch sang các chi tiết mặt_nước.",2026-06-06T21:41:59+00:00
5963,00000005963.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hồ và nước; bỏ sót/giảm nhẹ các chi tiết toà, nhà, cây_xanh, mặt_nước và gần.",2026-06-06T21:42:06+00:00
5964,00000005964.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tranh; bỏ sót/giảm nhẹ các chi tiết vẽ, tường và phố.",2026-06-06T21:42:11+00:00
5969,00000005969.jpg,True,False,wrong,generic,True,False,True,True,False,áo_dài,khu_di_tích,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết chiếu, lạy, cúi, mặc và áo_dài; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích.",2026-06-06T20:20:35+00:00
5981,00000005981.jpg,True,False,wrong,generic,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết hoa, nhóm, bó, đeo và cành; lệch sang các chi tiết cửa_hàng.",2026-06-06T21:42:31+00:00
5998,00000005998.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như di_chuyển; bỏ sót/giảm nhẹ các chi tiết hai, nhau, cạnh, lan_can và ban_công;",2026-06-06T21:42:40+00:00
6045,00000006045.jpg,True,False,correct,generic,True,True,False,False,False,xuồng;thuyền,thuyền,"ViG mô tả đúng một số chi tiết như thuyền và mặt_nước; bỏ sót cultural term xuồng; bỏ sót/giảm nhẹ các chi tiết xuồng, lớn, đậu, cạnh và chở.",2026-06-06T20:33:29+00:00
6058,00000006058.jpg,True,False,partial,generic,True,True,False,False,False,áo_dài,,"ViG mô tả đúng một số chi tiết như cặp, đôi và đường; bỏ sót cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết tay, mặc, nắm, áo_dài và nhau; lệch sang các chi tiết di_chuyển.",2026-06-06T20:21:02+00:00
6065,00000006065.jpg,True,False,partial,generic,True,True,False,False,False,áo_dài;chợ,,"ViG mô tả đúng một số chi tiết như quầy; bỏ sót cultural term chợ và áo_dài; bỏ sót/giảm nhẹ các chi tiết xanh, mặc, áo, cười và đội; lệch sang các chi tiết một_vài và hàng.",2026-06-06T20:21:23+00:00
6079,00000006079.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như bãi; bỏ sót/giảm nhẹ các chi tiết biển, nhìn, cao, khu_vực và đông; lệch sang các chi tiết cát và cây_xanh.",2026-06-06T21:43:00+00:00
6086,00000006086.jpg,True,False,partial,generic,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết vải, hàng, bán, quầy và hai; lệch sang các chi tiết cầm, tay và túi.",2026-06-06T21:43:16+00:00
6090,00000006090.jpg,True,False,wrong,specific,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như quầy và một_vài; bỏ sót/giảm nhẹ các chi tiết nhóm, nhau, cùng, hàng và kiểm_tra; lệch sang các chi tiết thu_ngân.",2026-06-06T21:43:27+00:00
6093,00000006093.png,True,False,correct,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết nhìn, nhau, tài_xế, công_nghệ và vỉa_hè; lệch sang các chi tiết mặc, áo, xanh và đường.",2026-06-06T21:43:51+00:00
6125,00000006125.jpg,True,False,partial,generic,True,True,False,False,False,xuồng,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term xuồng; bỏ sót/giảm nhẹ các chi tiết thuyền, tung, mảnh, lưới và bởi; lệch sang các chi tiết sông.",2026-06-06T20:21:31+00:00
6134,00000006134.jpg,True,False,wrong,unsure,True,False,True,True,True,chợ,,"ViG mô tả đúng một số chi tiết như quầy và hàng; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết thịt, khay, tạp_dề, hồng và đeo; lệch sang các chi tiết mặt_hàng, rau, củ, quả và bày_bán.",2026-06-06T20:21:47+00:00
6184,00000006184.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết trắng, mặc, áo, bộ và đường; lệch sang các chi tiết vỉa_hè.",2026-06-06T21:44:01+00:00
6203,00000006203.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như vỉa_hè; bỏ sót/giảm nhẹ các chi tiết xe_máy, nhóm, ăn_ở, đường và mặc;",2026-06-06T21:44:11+00:00
6217,00000006217.jpg,True,False,partial,generic,True,True,False,True,False,đèn_lồng,áo_dài,"ViG mô tả đúng một số chi tiết như chụp, mặc và tạo_dáng; bỏ sót cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết đèn_lồng, váy, trắng, ánh và nắng; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài.",2026-06-06T20:22:08+00:00
6229,00000006229.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như phát_biểu, mặc, áo và trắng; bỏ sót/giảm nhẹ các chi tiết để, dậy, ca, nước và ly; lệch sang các chi tiết sơ_mi.",2026-06-06T21:44:17+00:00
6239,00000006239.jpg,True,False,wrong,generic,False,False,True,True,False,áo_dài,áo_dài,"ViG mô tả đúng cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết vàng, bãi, cỏ, ngôi và nhà; lệch chi tiết ban_công.",2026-06-06T20:22:35+00:00
6240,00000006240.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đồ, trang_trí, giáng_sinh và cửa_hàng; bỏ sót/giảm nhẹ các chi tiết món, quầy và hàng;",2026-06-06T21:44:25+00:00
6266,00000006266.jpg,True,False,partial,generic,False,False,True,False,False,,khu_di_tích,"ViG mô tả đúng một số chi tiết như chụp, tập_thể và nhóm; bỏ sót/giảm nhẹ các chi tiết đường, đám, đông, cây_xanh và hàng; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích.",2026-06-06T21:44:40+00:00
6269,00000006269.jpg,True,False,partial,generic,True,True,False,False,False,hàng_rong,,"ViG mô tả đúng một số chi tiết như một_vài; bỏ sót cultural term hàng_rong; bỏ sót/giảm nhẹ các chi tiết lề_đường, sạp, hàng, rong và ngôi; lệch sang các chi tiết vỉa_hè.",2026-06-06T20:22:49+00:00
6310,00000006310.jpg,True,False,wrong,unsure,False,True,True,False,False,,,"ViG mô tả đúng một số chi tiết như tấm; bỏ sót/giảm nhẹ các chi tiết bia, đá, lưng, đồng_chí và bộ_đội; lệch sang các chi tiết bảng và thông_báo.",2026-06-06T21:44:52+00:00
6312,00000006312.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết nhóm, thanh_niên, bậc, thang và lối; lệch sang các chi tiết sân.",2026-06-06T21:45:03+00:00
6332,00000006332.jpg,True,False,wrong,generic,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết tượng, tờ, giấy, tay và đồng_chí; lệch sang các chi tiết sân_khấu.",2026-06-06T21:45:09+00:00
6346,00000006346.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như cặp, đôi và nhau; bỏ sót/giảm nhẹ các chi tiết âu_yếm, mặc, váy, vàng và dựa; lệch sang các chi tiết nắm, tay và phố.",2026-06-06T21:45:19+00:00
6366,00000006366.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như cặp và đôi; bỏ sót/giảm nhẹ các chi tiết cầu_nguyện, ngôi, nhà, lợp và mái; lệch sang các chi tiết nắm, tay, nhau và chụp.",2026-06-06T21:45:29+00:00
6370,00000006370.jpg,True,False,wrong,unsure,True,True,True,True,False,kiến_trúc_cổ,áo_dài,"ViG mô tả đúng một số chi tiết như mặc và đường; bỏ sót cultural term kiến_trúc_cổ; bỏ sót/giảm nhẹ các chi tiết váy, hồng, bộ, ngôi và nhà; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài.",2026-06-06T20:23:13+00:00
6391,00000006391.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết hàng, thịt, một_vài, quầy và mặc;",2026-06-06T20:23:29+00:00
6423,00000006423.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường và xe_máy; bỏ sót/giảm nhẹ các chi tiết cây_xanh, nam, thanh_niên, chạy và mặc;",2026-06-06T21:45:38+00:00
6450,00000006450.jpg,True,False,wrong,unsure,False,True,False,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết nhóm, nhảy, mặc, áo và vàng; lệch sang các chi tiết một_vài, di_chuyển và vỉa_hè.",2026-06-06T21:45:52+00:00
6464,00000006464.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như tay; bỏ sót/giảm nhẹ các chi tiết mặc, áo, vàng, bình_xịt và tấm; lệch sang các chi tiết cầm và hộp.",2026-06-06T21:45:59+00:00
7200,00000007200.jpg,True,False,wrong,unsure,False,False,True,False,False,,,"ViG mô tả đúng một số chi tiết như quán; bỏ sót/giảm nhẹ các chi tiết cà_phê, bộ, bàn_ghế, ngoài và đặt; lệch sang các chi tiết ăn.",2026-06-06T21:46:35+00:00
7214,00000007214.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như cây, thông, toà và nhà; bỏ sót/giảm nhẹ các chi tiết ngôi_sao, trắng và mô_hình.",2026-06-06T21:46:42+00:00
7215,00000007215.jpg,True,False,wrong,generic,True,False,True,True,False,chợ,,"ViG mô tả đúng một số chi tiết như toà và nhà; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết mặt, chụp, buổi, đêm và đồng_hồ.",2026-06-06T20:23:49+00:00
7216,00000007216.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết vũng, nước, mặt, đường và hình_ảnh; lệch sang các chi tiết mặt_nước và sông.",2026-06-06T21:46:55+00:00
7217,00000007217.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như món, đồ và trang_trí; bỏ sót/giảm nhẹ các chi tiết quả, cầu, mô_hình, tuyết và giáng_sinh.",2026-06-06T21:47:06+00:00
7223,00000007223.jpg,True,False,wrong,generic,True,True,False,False,False,chợ,,"ViG mô tả đúng một số chi tiết như xe_máy; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết bảo_vệ, bậc, thềm, đỗ và toà; lệch sang các chi tiết một_vài, dựng và cửa_hàng.",2026-06-06T20:24:08+00:00
7227,00000007227.png,True,False,wrong,generic,False,False,True,False,True,nón_lá,nón_lá,"ViG mô tả đúng cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết mái_chèo, tranh, hoạ, vẽ và hai; lệch sang các chi tiết tay.",2026-06-06T20:24:24+00:00
7232,00000007232.jpg,True,False,wrong,generic,True,True,False,False,False,đèn_lồng;nón_lá,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá và đèn_lồng; bỏ sót/giảm nhẹ các chi tiết đội, nón, lá, cầu và xe_đạp; lệch sang các chi tiết sông.",2026-06-06T20:24:47+00:00
7239,00000007239.jpg,True,False,wrong,generic,True,False,False,True,False,chợ,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết chợ, hoa, xanh, nhóm và khu; lệch sang các chi tiết vỉa_hè.",2026-06-06T20:25:05+00:00
7240,00000007240.jpg,True,False,wrong,unsure,False,False,False,False,False,,áo_dài,"ViG mô tả đúng một số chi tiết như mặc, biển và bờ; bỏ sót/giảm nhẹ các chi tiết hồng, áo, bãi, lưng và chụp; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài.",2026-06-06T21:47:15+00:00
7306,00000007306.jpg,True,False,wrong,unsure,False,False,True,True,False,,chợ,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết một_vài, đường, cây, vỉa_hè và bóng; sinh thêm cultural term chợ không phù hợp với ảnh; lệch sang các chi tiết hai, khu và chợ.",2026-06-06T21:47:22+00:00
7309,00000007309.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như đồ, trang_trí, món và cửa_hàng; bỏ sót/giảm nhẹ các chi tiết bày_bán, tết, đàn_ông_đội, mũ và rộng; lệch sang các chi tiết giáng_sinh.",2026-06-06T21:47:32+00:00
7330,00000007330.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như đĩa và bàn; bỏ sót/giảm nhẹ các chi tiết thức_ăn, bát, nước_chấm, bày và món; lệch sang các chi tiết cơm.",2026-06-06T21:47:47+00:00
7333,00000007333.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường và di_chuyển; bỏ sót/giảm nhẹ các chi tiết xe_cộ, hoa, nhièu, bông và bó.",2026-06-06T21:47:54+00:00
7356,00000007356.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như quầy và hàng; bỏ sót/giảm nhẹ các chi tiết mặc, áo, trắng, tay và cà_chua; lệch sang các chi tiết rau, củ và quả.",2026-06-06T21:48:00+00:00
7362,00000007362.jpg,True,False,partial,generic,False,True,False,False,True,đèn_lồng,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết cây, thân, xe_đạp, dựng và gốc; lệch sang các chi tiết treo và đường.",2026-06-06T20:25:39+00:00
7377,00000007377.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết nhìn, cao, trạng_thái, đông và qua_lại.",2026-06-06T20:25:46+00:00
7393,00000007393.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như vỉa_hè; bỏ sót/giảm nhẹ các chi tiết báo, đọc, hút, nam và thanh_niên.",2026-06-06T21:48:07+00:00
8660,00000008660.jpg,True,False,correct,specific,False,False,False,False,False,đèn_lồng,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết ngôi, trái, giàn, cây_hoa_màu và tím; lệch sang các chi tiết trần.",2026-06-06T20:25:54+00:00
8661,00000008661.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như một_vài; bỏ sót/giảm nhẹ các chi tiết mặc, rào_chắn, áo, caro và tấm;",2026-06-06T21:48:15+00:00
8678,00000008678.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ, hàng, mặt_hàng và bày_bán; bỏ sót/giảm nhẹ các chi tiết loại, hàng_hoá, siêu_thị, trưng_bày và khác.",2026-06-06T21:48:19+00:00
9534,00000009534.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như xe_máy; bỏ sót/giảm nhẹ các chi tiết hai, quảng_cáo, đỏ, chụp và phụ_kiện.",2026-06-06T21:48:26+00:00
9538,00000009538.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như phòng và căn; bỏ sót/giảm nhẹ các chi tiết đặt, sofa, ti_vi, tủ và gỗ.",2026-06-06T21:48:29+00:00
9556,00000009556.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như thuyền, sông và di_chuyển; bỏ sót/giảm nhẹ các chi tiết mặt_nước, con_cò, bay, đàn và cò.",2026-06-06T21:48:33+00:00
9582,00000009582.jpg,True,False,correct,specific,True,False,False,False,False,chợ,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết toà, nhà, vàng, ngoài và hai;",2026-06-06T20:26:18+00:00
9652,00000009652.jpg,True,False,wrong,generic,True,True,True,True,False,xích_lô,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term xích_lô; bỏ sót/giảm nhẹ các chi tiết xích_lô, mặc, áo, hồng và theo; lệch sang các chi tiết dắt, xe_đạp và đường.",2026-06-06T20:26:35+00:00
9704,00000009704.jpg,True,False,partial,generic,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tường; bỏ sót/giảm nhẹ các chi tiết mô_hình, thuyền, căn, phòng và trưng_bày; lệch sang các chi tiết tranh.",2026-06-06T21:48:47+00:00
9770,00000009770.jpg,True,False,partial,generic,True,True,False,False,True,đèn_lồng;nón_lá,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết phố, đeo, nón, lá và trang_trí; lệch sang các chi tiết treo và đường.",2026-06-06T20:26:53+00:00
9829,00000009829.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG mô tả đúng một số chi tiết như nhóm và tấm; bỏ sót/giảm nhẹ các chi tiết cây_xăng, băng_rôn, xanh, dương và nền; lệch sang các chi tiết bảng và thông_báo.",2026-06-06T21:49:00+00:00
9862,00000009862.jpg,True,False,partial,generic,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết bảng_hiệu, quán, biểu_tượng, quả và ớt; lệch sang các chi tiết cửa_hàng.",2026-06-06T21:49:10+00:00
9914,00000009914.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như ngôi, nhà, đóng_cửa và phố; bỏ sót/giảm nhẹ các chi tiết đường, chụp, lúc, trời và vừa.",2026-06-06T21:49:16+00:00
